"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","1426","image-keyboard-response","10","2.0.0","26233","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/11-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","11","2.0.0","27136","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","12","2.0.0","28139","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","811","image-keyboard-response","13","2.0.0","28954","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/7-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","14","2.0.0","29857","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","15","2.0.0","30860","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1007","image-keyboard-response","16","2.0.0","31871","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/8-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","17","2.0.0","32773","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","18","2.0.0","33775","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","782","image-keyboard-response","19","2.0.0","34560","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/28-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","20","2.0.0","35462","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","21","2.0.0","36465","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","960","image-keyboard-response","22","2.0.0","37429","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/25-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","23","2.0.0","38331","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","24","2.0.0","39333","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","703","image-keyboard-response","25","2.0.0","40040","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/33-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","26","2.0.0","40942","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","27","2.0.0","41945","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","725","image-keyboard-response","28","2.0.0","42673","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/30-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","29","2.0.0","43576","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","30","2.0.0","44579","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","786","image-keyboard-response","31","2.0.0","45369","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/30-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","32","2.0.0","46271","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","33","2.0.0","47272","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1134","image-keyboard-response","34","2.0.0","48409","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/13-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","35","2.0.0","49311","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","36","2.0.0","50313","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1385","image-keyboard-response","37","2.0.0","51700","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/22-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","38","2.0.0","52602","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","39","2.0.0","53604","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1325","image-keyboard-response","40","2.0.0","54932","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/15-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","41","2.0.0","55834","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","42","2.0.0","56836","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1423","image-keyboard-response","43","2.0.0","58262","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/29-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","44","2.0.0","59164","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","45","2.0.0","60166","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","932","image-keyboard-response","46","2.0.0","61100","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/17-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","47","2.0.0","62002","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","48","2.0.0","63004","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1041","image-keyboard-response","49","2.0.0","64048","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/3-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","50","2.0.0","64949","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","51","2.0.0","65951","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","877","image-keyboard-response","52","2.0.0","66830","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/18-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","53","2.0.0","67732","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","54","2.0.0","68734","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","794","image-keyboard-response","55","2.0.0","69532","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/15-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","56","2.0.0","70434","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","57","2.0.0","71436","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","942","image-keyboard-response","58","2.0.0","72382","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/19-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","59","2.0.0","73284","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","60","2.0.0","74287","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1286","image-keyboard-response","61","2.0.0","75577","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/12-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","62","2.0.0","76479","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","63","2.0.0","77481","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","869","image-keyboard-response","64","2.0.0","78354","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/26-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","65","2.0.0","79256","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","66","2.0.0","80259","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","864","image-keyboard-response","67","2.0.0","81125","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/19-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","68","2.0.0","82027","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","69","2.0.0","83029","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","764","image-keyboard-response","70","2.0.0","83797","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/15-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","71","2.0.0","84699","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","72","2.0.0","85701","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","944","image-keyboard-response","73","2.0.0","86649","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/6-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","74","2.0.0","87552","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","75","2.0.0","88554","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","952","image-keyboard-response","76","2.0.0","89508","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/20-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","77","2.0.0","90410","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","78","2.0.0","91413","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1057","image-keyboard-response","79","2.0.0","92473","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/11-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","80","2.0.0","93375","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","81","2.0.0","94378","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","900","image-keyboard-response","82","2.0.0","95282","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/5-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","83","2.0.0","96184","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","84","2.0.0","97187","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1172","image-keyboard-response","85","2.0.0","98363","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/31-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","86","2.0.0","99266","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","87","2.0.0","100268","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","821","image-keyboard-response","88","2.0.0","101093","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/8-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","89","2.0.0","101995","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","90","2.0.0","102996","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","89762","image-keyboard-response","91","2.0.0","192762","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/13-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","92","2.0.0","193663","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","93","2.0.0","194666","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","924","image-keyboard-response","94","2.0.0","195594","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/17-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","95","2.0.0","196497","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","96","2.0.0","197499","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","668","image-keyboard-response","97","2.0.0","198170","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/36-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","98","2.0.0","199072","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","99","2.0.0","200075","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","2849","image-keyboard-response","100","2.0.0","202927","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/19-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","101","2.0.0","203829","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","102","2.0.0","204831","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","666","image-keyboard-response","103","2.0.0","205500","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/23-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","104","2.0.0","206401","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","105","2.0.0","207404","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","760","image-keyboard-response","106","2.0.0","208167","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/35-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","107","2.0.0","209069","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","108","2.0.0","210071","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","641","image-keyboard-response","109","2.0.0","210717","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/29-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","110","2.0.0","211619","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","111","2.0.0","212621","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","644","image-keyboard-response","112","2.0.0","213270","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/14-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","113","2.0.0","214170","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","114","2.0.0","215173","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","629","image-keyboard-response","115","2.0.0","215806","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/34-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","116","2.0.0","216708","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","117","2.0.0","217711","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","686","image-keyboard-response","118","2.0.0","218401","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/11-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","119","2.0.0","219304","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","120","2.0.0","220307","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","806","image-keyboard-response","121","2.0.0","221116","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/24-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","122","2.0.0","222019","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","123","2.0.0","223021","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","689","image-keyboard-response","124","2.0.0","223715","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/10-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","125","2.0.0","224617","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","126","2.0.0","225620","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","964","image-keyboard-response","127","2.0.0","226587","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/1-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","128","2.0.0","227489","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","129","2.0.0","228491","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","817","image-keyboard-response","130","2.0.0","229311","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/33-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","131","2.0.0","230213","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","132","2.0.0","231215","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1112","image-keyboard-response","133","2.0.0","232330","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/28-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","134","2.0.0","233232","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","135","2.0.0","234234","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","639","image-keyboard-response","136","2.0.0","234875","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/7-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","137","2.0.0","235778","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","138","2.0.0","236780","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1083","image-keyboard-response","139","2.0.0","237865","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/15-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","140","2.0.0","238766","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","141","2.0.0","239768","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","786","image-keyboard-response","142","2.0.0","240557","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/22-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","143","2.0.0","241459","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","144","2.0.0","242459","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","622","image-keyboard-response","145","2.0.0","243084","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/23-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","146","2.0.0","243985","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","147","2.0.0","244987","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","974","image-keyboard-response","148","2.0.0","245963","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","stimuli/27-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","149","2.0.0","246865","p7pth7yjlry","bigger","pelican","prior knowledge can influence our processing of information that's in front of us","no","<p>Correct!</p>","null","","","","","","",""
